zone,Year,Month,Day,Hour,actual,predicted
6,2006,5,29,9,153706,177061.831298
6,2006,5,29,10,167494,182599.073169
6,2006,5,29,11,179165,186800.561264
6,2006,5,29,12,185824,189221.686553
6,2006,5,29,13,192087,196653.025848
6,2006,5,29,14,196190,203759.174078
6,2006,5,29,15,200070,204188.424705
6,2006,5,29,16,206021,206235.711819
6,2006,5,29,17,210704,206200.845823
6,2006,5,29,18,209979,209028.690567
6,2006,5,29,19,208364,200007.671887
6,2006,5,29,20,205842,192861.740705
6,2006,5,29,21,202813,192102.53987
6,2006,5,29,22,179958,172917.634968
6,2006,5,29,23,156691,144866.301095
7,2006,5,29,0,131729,137390.859221
7,2006,5,29,1,123418,130604.781699
7,2006,5,29,2,116480,128041.355915
7,2006,5,29,3,113282,128052.934436
7,2006,5,29,4,110150,131701.6464
7,2006,5,29,5,110133,142958.282585
7,2006,5,29,6,112907,161655.201298
7,2006,5,29,7,122087,173292.772068
7,2006,5,29,8,138541,176400.539738
7,2006,5,29,9,157277,184578.380232
7,2006,5,29,10,170975,190434.187885
7,2006,5,29,11,182597,194765.327024
7,2006,5,29,12,189149,197126.753361
7,2006,5,29,13,195512,204560.388219
7,2006,5,29,14,199816,211595.212428
7,2006,5,29,15,203538,211996.539024
7,2006,5,29,16,209689,213650.687834
7,2006,5,29,17,214192,213262.179375
7,2006,5,29,18,213397,215134.572302
7,2006,5,29,19,210062,205997.629621
7,2006,5,29,20,208779,198710.602372
7,2006,5,29,21,206095,197780.05805
7,2006,5,29,22,183877,178778.884601
7,2006,5,29,23,161013,150669.806427
8,2006,5,29,0,2549,2254.86105687
8,2006,5,29,1,2339,2120.97120371
8,2006,5,29,2,2211,2121.97164402
8,2006,5,29,3,2163,2153.82280399
8,2006,5,29,4,2206,2311.29029764
8,2006,5,29,5,2372,2637.97692065
8,2006,5,29,6,2464,3036.86256731
8,2006,5,29,7,2819,2921.92471662
8,2006,5,29,8,3350,2882.38419872
8,2006,5,29,9,3824,3091.75283001
8,2006,5,29,10,4243,3292.10670453
8,2006,5,29,11,4557,3611.02267626
8,2006,5,29,12,4709,3922.76188629
8,2006,5,29,13,4882,4054.8564179
8,2006,5,29,14,4968,4199.19622838
8,2006,5,29,15,5111,4377.75357976
8,2006,5,29,16,5257,4532.60608795
8,2006,5,29,17,5364,4550.7998696
8,2006,5,29,18,5322,4619.11977207
8,2006,5,29,19,5063,4257.67039204
8,2006,5,29,20,4772,4161.90623879
8,2006,5,29,21,4643,3831.23145538
8,2006,5,29,22,3870,3248.31594291
8,2006,5,29,23,3006,2623.14704533
9,2006,5,29,0,85092,76025.2881297
9,2006,5,29,1,84756,76727.5708034
9,2006,5,29,2,79632,76379.8334671
9,2006,5,29,3,79359,75704.0551683
9,2006,5,29,4,79695,75391.9250337
9,2006,5,29,5,79548,73771.6353831
9,2006,5,29,6,78813,72181.7864289
9,2006,5,29,7,78561,72366.9251143
9,2006,5,29,8,78456,69092.1175342
9,2006,5,29,9,78939,71963.0519464
9,2006,5,29,10,74655,69186.2103006
9,2006,5,29,11,64365,69392.5954491
9,2006,5,29,12,43239,66286.2303638
9,2006,5,29,13,24024,56271.4406878
9,2006,5,29,14,24297,36656.0504186
9,2006,5,29,15,24255,34009.6240779
9,2006,5,29,16,24234,28089.7090583
9,2006,5,29,17,46326,28222.687598
9,2006,5,29,18,81942,34101.0703859
9,2006,5,29,19,82782,56229.9594414
9,2006,5,29,20,83118,68753.4023782
9,2006,5,29,21,83202,74568.2254197
9,2006,5,29,22,83937,75826.577622
9,2006,5,29,23,84189,75606.3466769
10,2006,5,29,0,17354,24656.0404879
10,2006,5,29,1,16028,23199.118568
10,2006,5,29,2,15380,23177.9575918
10,2006,5,29,3,15050,23399.9650361
10,2006,5,29,4,14868,24469.6107276
10,2006,5,29,5,15124,27270.5976433
10,2006,5,29,6,15502,29823.1181546
10,2006,5,29,7,16800,29594.8896154
10,2006,5,29,8,18947,27609.4767465
10,2006,5,29,9,20924,26393.442631
10,2006,5,29,10,23004,30202.5047172
10,2006,5,29,11,24178,29932.3163399
10,2006,5,29,12,24832,30369.5324293
10,2006,5,29,13,25141,30978.2174765
10,2006,5,29,14,25700,31988.72057
10,2006,5,29,15,26211,32843.2112306
10,2006,5,29,16,26374,33453.8988664
10,2006,5,29,17,26832,34215.5080624
10,2006,5,29,18,26581,34020.2113682
10,2006,5,29,19,26354,35169.5479725
10,2006,5,29,20,25548,36228.7895444
10,2006,5,29,21,25704,34948.0425571
10,2006,5,29,22,22624,31773.1410711
10,2006,5,29,23,19753,28504.5791877
11,2006,5,29,0,75959,66273.6611161
11,2006,5,29,1,68300,62861.8698899
11,2006,5,29,2,63828,60870.2488478
11,2006,5,29,3,61496,60656.823269
11,2006,5,29,4,60575,62187.6579268
11,2006,5,29,5,61319,69434.1602531
11,2006,5,29,6,64066,85284.1438164
11,2006,5,29,7,71802,93445.8875363
11,2006,5,29,8,85452,92125.4371279
11,2006,5,29,9,100995,95462.7125657
11,2006,5,29,10,112655,101301.483831
11,2006,5,29,11,119978,106612.472059
11,2006,5,29,12,124860,105095.793561
11,2006,5,29,13,127811,113019.824901
11,2006,5,29,14,130762,119623.560345
11,2006,5,29,15,133942,114725.607054
11,2006,5,29,16,130492,117563.463271
11,2006,5,29,17,132473,123599.773101
11,2006,5,29,18,130850,122987.005343
11,2006,5,29,19,132977,121949.722655
11,2006,5,29,20,130492,130804.924007
11,2006,5,29,21,126059,121711.197986
11,2006,5,29,22,109093,99742.6173756
11,2006,5,29,23,91636,85531.408893
12,2006,5,29,0,94799,77505.4995037
12,2006,5,29,1,84132,71648.5659115
12,2006,5,29,2,78674,68716.195906
12,2006,5,29,3,75600,67948.0351645
12,2006,5,29,4,74230,69407.4223491
12,2006,5,29,5,75119,79533.3416689
12,2006,5,29,6,78159,98296.8062763
12,2006,5,29,7,89303,103861.724611
12,2006,5,29,8,109537,99571.8007239
12,2006,5,29,9,132994,104694.450677
12,2006,5,29,10,152201,111460.70227
12,2006,5,29,11,163476,118763.417797
12,2006,5,29,12,171295,119572.28268
12,2006,5,29,13,177725,130182.426312
12,2006,5,29,14,184160,140603.150512
12,2006,5,29,15,192363,150574.170826
12,2006,5,29,16,195266,145541.603656
12,2006,5,29,17,199011,155703.092798
12,2006,5,29,18,194800,153510.775672
12,2006,5,29,19,189405,150650.652222
12,2006,5,29,20,186536,163307.085361
12,2006,5,29,21,181954,151123.325053
12,2006,5,29,22,155286,121099.588738
12,2006,5,29,23,126730,101175.111519
13,2006,5,29,0,14597,12531.2758874
13,2006,5,29,1,13143,11724.9546684
13,2006,5,29,2,12632,11459.3605019
13,2006,5,29,3,12294,11451.8726983
13,2006,5,29,4,12114,12052.0352725
13,2006,5,29,5,12391,13427.889169
13,2006,5,29,6,13429,16460.2461059
13,2006,5,29,7,15718,17284.9377202
13,2006,5,29,8,17995,16340.8896207
13,2006,5,29,9,19968,16284.0782884
13,2006,5,29,10,21337,16450.1110021
13,2006,5,29,11,22316,16111.5637798
13,2006,5,29,12,19311,16268.0424244
13,2006,5,29,13,19909,16632.884405
13,2006,5,29,14,20278,17562.2323616
13,2006,5,29,15,20829,18090.0988674
13,2006,5,29,16,21035,18339.6053968
13,2006,5,29,17,25243,18356.9494557
13,2006,5,29,18,25223,19462.0606079
13,2006,5,29,19,26064,18860.7471647
13,2006,5,29,20,25151,18187.3246078
13,2006,5,29,21,25151,18179.9645771
13,2006,5,29,22,21618,17250.7103769
13,2006,5,29,23,17740,14462.3426715
14,2006,5,29,0,15153,11694.6406227
14,2006,5,29,1,13209,10537.3468955
14,2006,5,29,2,12080,10382.0765924
14,2006,5,29,3,11577,10174.3120636
14,2006,5,29,4,11413,10726.0868778
14,2006,5,29,5,11567,12231.3416528
14,2006,5,29,6,12028,14592.2832417
14,2006,5,29,7,13870,14957.8972138
14,2006,5,29,8,16989,13725.581149
14,2006,5,29,9,20525,13718.7465278
14,2006,5,29,10,23090,14683.8028034
14,2006,5,29,11,25830,15380.1730187
14,2006,5,29,12,23773,16624.7675862
14,2006,5,29,13,25005,17133.2965336
14,2006,5,29,14,25985,18404.4035268
14,2006,5,29,15,27095,18729.4842803
14,2006,5,29,16,28157,20339.9720162
14,2006,5,29,17,33200,22479.1719234
14,2006,5,29,18,32717,23144.2489111
14,2006,5,29,19,30769,23020.5612952
14,2006,5,29,20,29502,20342.7777494
14,2006,5,29,21,28058,19410.0379579
14,2006,5,29,22,22803,17709.1464079
14,2006,5,29,23,17988,14937.8250256
15,2006,5,29,0,51352,42332.9153738
15,2006,5,29,1,46629,39865.299833
15,2006,5,29,2,43613,38603.9059548
15,2006,5,29,3,42249,38299.0596285
15,2006,5,29,4,41893,39637.9408266
15,2006,5,29,5,42514,42401.2466535
15,2006,5,29,6,43543,49428.7260184
15,2006,5,29,7,48855,51858.8114261
15,2006,5,29,8,55364,50472.2491436
15,2006,5,29,9,63349,50435.0804914
15,2006,5,29,10,70601,53306.2422802
15,2006,5,29,11,77768,53985.4349812
15,2006,5,29,12,70165,54915.6750451
15,2006,5,29,13,73870,60141.3846408
15,2006,5,29,14,74953,64231.4340244
15,2006,5,29,15,78499,65709.6943368
15,2006,5,29,16,80047,68217.3283799
15,2006,5,29,17,91268,70372.0190509
15,2006,5,29,18,88497,71842.225992
15,2006,5,29,19,88522,67108.2146606
15,2006,5,29,20,82432,59526.8811076
15,2006,5,29,21,80212,57641.2959485
15,2006,5,29,22,69125,55963.5787686
15,2006,5,29,23,57868,48287.9523086
16,2006,5,29,0,23130,16349.958023
16,2006,5,29,1,20541,15013.7011405
16,2006,5,29,2,18728,14563.4685863
16,2006,5,29,3,17826,14581.3880183
16,2006,5,29,4,17605,15158.9002193
16,2006,5,29,5,17507,16633.2820334
16,2006,5,29,6,18162,19821.9342845
16,2006,5,29,7,21669,21530.5415297
16,2006,5,29,8,26895,20773.3476551
16,2006,5,29,9,32289,21357.8059729
16,2006,5,29,10,36030,21681.6905258
16,2006,5,29,11,38233,22886.9145247
16,2006,5,29,12,35687,23208.9259883
16,2006,5,29,13,37018,25753.0823138
16,2006,5,29,14,38071,28646.5081478
16,2006,5,29,15,39019,28204.9403184
16,2006,5,29,16,39625,30155.8820137
16,2006,5,29,17,43773,32643.3604121
16,2006,5,29,18,42863,32863.1959121
16,2006,5,29,19,41005,32475.5456288
16,2006,5,29,20,38497,29009.4363736
16,2006,5,29,21,37203,27117.3170161
16,2006,5,29,22,33014,24420.5837532
16,2006,5,29,23,25613,20018.7646738
17,2006,5,29,0,26086,24066.6997026
17,2006,5,29,1,23879,22410.0536322
17,2006,5,29,2,22467,21567.20646
17,2006,5,29,3,21742,21387.361331
17,2006,5,29,4,21590,21944.5634015
17,2006,5,29,5,22487,24311.841229
17,2006,5,29,6,22610,28166.3290878
17,2006,5,29,7,24226,28470.4333447
17,2006,5,29,8,26562,27749.9727127
17,2006,5,29,9,29398,28113.0689252
17,2006,5,29,10,32737,29393.496011
17,2006,5,29,11,35592,30572.704354
17,2006,5,29,12,35286,31994.888605
17,2006,5,29,13,36804,32760.9027853
17,2006,5,29,14,38020,34150.9241745
17,2006,5,29,15,39739,34198.4371041
17,2006,5,29,16,41402,35536.5509347
17,2006,5,29,17,44296,38091.9298539
17,2006,5,29,18,43352,36625.9623426
17,2006,5,29,19,42297,38576.1477404
17,2006,5,29,20,41098,36764.8817811
17,2006,5,29,21,40283,34850.1675764
17,2006,5,29,22,35050,31954.9614414
17,2006,5,29,23,30340,27740.5456014
18,2006,5,29,0,152748,128191.462169
18,2006,5,29,1,134866,116311.242555
18,2006,5,29,2,123885,111680.286703
18,2006,5,29,3,117617,111554.25332
18,2006,5,29,4,115251,117650.856067
18,2006,5,29,5,116507,134670.107466
18,2006,5,29,6,119907,165367.170861
18,2006,5,29,7,138952,173019.297558
18,2006,5,29,8,170991,166790.119928
18,2006,5,29,9,203436,173619.66815
18,2006,5,29,10,231670,187853.886267
18,2006,5,29,11,253395,194071.081699
18,2006,5,29,12,246729,197333.953421
18,2006,5,29,13,257093,215307.301925
18,2006,5,29,14,261205,219186.648658
18,2006,5,29,15,270578,227372.681344
18,2006,5,29,16,271260,241195.895964
18,2006,5,29,17,298956,239069.216649
18,2006,5,29,18,296300,276111.06463
18,2006,5,29,19,327240,246936.636938
18,2006,5,29,20,297560,234572.219577
18,2006,5,29,21,282419,221020.707541
18,2006,5,29,22,235210,193241.346425
18,2006,5,29,23,189584,158310.038636
19,2006,5,29,0,55136,46976.8564822
19,2006,5,29,1,49006,42576.1652861
19,2006,5,29,2,45710,40966.9400357
19,2006,5,29,3,43680,41022.0045328
19,2006,5,29,4,43078,42447.3248151
19,2006,5,29,5,44286,49241.212981
19,2006,5,29,6,47043,61370.4796567
19,2006,5,29,7,53359,63011.9543813
19,2006,5,29,8,63487,58166.9026627
19,2006,5,29,9,74844,59278.9208972
19,2006,5,29,10,84898,62445.6633207
19,2006,5,29,11,93637,63738.0943004
19,2006,5,29,12,85087,66469.3646993
19,2006,5,29,13,89662,73748.4143831
19,2006,5,29,14,93867,80884.3527673
19,2006,5,29,15,98569,85026.399591
19,2006,5,29,16,101574,90946.9762026
19,2006,5,29,17,118740,93296.1781419
19,2006,5,29,18,117191,96147.7673211
19,2006,5,29,19,114380,90477.4260949
19,2006,5,29,20,110943,78830.0397664
19,2006,5,29,21,106756,74481.6025486
19,2006,5,29,22,88155,69230.2780464
19,2006,5,29,23,70040,56055.0223581
20,2006,5,29,0,64246,63685.7259743
20,2006,5,29,1,59836,59884.7464055
20,2006,5,29,2,57187,58237.9130036
20,2006,5,29,3,55774,58200.2229961
20,2006,5,29,4,56561,60834.2537782
20,2006,5,29,5,59636,67300.2336017
20,2006,5,29,6,62958,79847.6248897
20,2006,5,29,7,70844,83790.8689093
20,2006,5,29,8,80946,81591.1329294
20,2006,5,29,9,91016,83423.7075789
20,2006,5,29,10,98243,85430.5872614
20,2006,5,29,11,103287,84641.4268156
20,2006,5,29,12,96431,84594.2997048
20,2006,5,29,13,98860,87224.5626566
20,2006,5,29,14,101487,95964.0301086
20,2006,5,29,15,104117,90404.1891027
20,2006,5,29,16,104646,90731.1937056
20,2006,5,29,17,116979,92508.1881388
20,2006,5,29,18,116428,97568.5729259
20,2006,5,29,19,118111,93772.8147966
20,2006,5,29,20,114617,92241.7577491
20,2006,5,29,21,112989,92450.615078
20,2006,5,29,22,97358,86023.0101156
20,2006,5,29,23,82855,71173.5068067
1,2006,5,30,0,15572,12072.7521586
1,2006,5,30,1,14172,11122.5580347
1,2006,5,30,2,13091,10653.8588849
1,2006,5,30,3,12536,10333.1151309
1,2006,5,30,4,12608,10537.4390906
1,2006,5,30,5,13425,11946.5170479
1,2006,5,30,6,15514,14457.7065894
1,2006,5,30,7,16808,14826.0654875
1,2006,5,30,8,17344,15102.9818308
1,2006,5,30,9,18586,16207.1512165
1,2006,5,30,10,20690,17251.8445631
1,2006,5,30,11,22614,18611.8486508
1,2006,5,30,12,24644,20652.8178836
1,2006,5,30,13,26385,22082.226451
1,2006,5,30,14,27881,22461.1703935
1,2006,5,30,15,29776,24171.1499972
1,2006,5,30,16,30771,24827.3454616
1,2006,5,30,17,31720,27132.6074623
1,2006,5,30,18,31637,26451.2756147
1,2006,5,30,19,30120,21629.5870973
1,2006,5,30,20,29262,21977.7128483
1,2006,5,30,21,27930,20560.9347187
1,2006,5,30,22,23573,18348.8373064
1,2006,5,30,23,19705,15184.7936876
2,2006,5,30,0,135176,128632.100863
2,2006,5,30,1,127402,124458.602428
2,2006,5,30,2,123429,121351.855151
2,2006,5,30,3,120654,120471.509798
2,2006,5,30,4,122878,123335.182692
2,2006,5,30,5,132761,133056.060529
2,2006,5,30,6,150682,147644.750724
2,2006,5,30,7,169457,156755.535487
2,2006,5,30,8,179906,165366.130922
2,2006,5,30,9,192830,176957.517458
2,2006,5,30,10,207457,183659.110514
2,2006,5,30,11,217090,188938.042175
2,2006,5,30,12,228904,194640.212452
2,2006,5,30,13,238273,200620.214659
2,2006,5,30,14,242535,209129.567443
2,2006,5,30,15,244539,206535.360464
2,2006,5,30,16,248542,212587.214091
2,2006,5,30,17,249606,212189.308702
2,2006,5,30,18,247426,210366.599636
2,2006,5,30,19,240889,200333.562988
2,2006,5,30,20,236679,195760.715551
2,2006,5,30,21,229416,188335.434034
2,2006,5,30,22,205132,167913.507279
2,2006,5,30,23,175603,150265.335108
3,2006,5,30,0,145855,138794.318159
3,2006,5,30,1,137466,134291.194521
3,2006,5,30,2,133181,130939.014948
3,2006,5,30,3,130185,129989.093648
3,2006,5,30,4,132585,133078.501136
3,2006,5,30,5,143250,143567.917119
3,2006,5,30,6,162586,159308.958856
3,2006,5,30,7,182844,169139.345266
3,2006,5,30,8,194118,178430.27943
3,2006,5,30,9,208063,190937.706177
3,2006,5,30,10,223847,198168.357771
3,2006,5,30,11,234240,203864.522993
3,2006,5,30,12,246988,210017.028036
3,2006,5,30,13,257097,216469.354447
3,2006,5,30,14,261695,225650.839381
3,2006,5,30,15,263858,222852.036349
3,2006,5,30,16,268178,229382.183519
3,2006,5,30,17,269325,228952.752826
3,2006,5,30,18,266974,226986.169039
3,2006,5,30,19,259919,216160.281317
3,2006,5,30,20,255377,211226.205157
3,2006,5,30,21,247541,203214.155666
3,2006,5,30,22,221338,181179.157932
3,2006,5,30,23,189476,162136.902658
4,2006,5,30,0,362,318.03790747
4,2006,5,30,1,338,302.52078345
4,2006,5,30,2,322,294.041234311
4,2006,5,30,3,301,292.378250907
4,2006,5,30,4,312,302.859684906
4,2006,5,30,5,332,327.447959791
4,2006,5,30,6,406,401.451429939
4,2006,5,30,7,468,427.47013505
4,2006,5,30,8,489,420.914342069
4,2006,5,30,9,499,436.523286404
4,2006,5,30,10,528,454.684887877
4,2006,5,30,11,519,455.692701957
4,2006,5,30,12,514,448.417294086
4,2006,5,30,13,527,460.615418055
4,2006,5,30,14,524,458.523616674
4,2006,5,30,15,541,472.851754663
4,2006,5,30,16,568,471.47036446
4,2006,5,30,17,582,492.501303046
4,2006,5,30,18,584,474.93399348
4,2006,5,30,19,584,507.478596243
4,2006,5,30,20,613,521.12062412
4,2006,5,30,21,592,509.643751738
4,2006,5,30,22,524,437.023140893
4,2006,5,30,23,451,367.133243232
5,2006,5,30,0,6040,4205.4308615
5,2006,5,30,1,5372,3826.08862892
5,2006,5,30,2,4895,3704.00014412
5,2006,5,30,3,4675,3717.67786818
5,2006,5,30,4,4813,4007.70188932
5,2006,5,30,5,5366,4695.69483352
5,2006,5,30,6,6812,6010.06107363
5,2006,5,30,7,7157,6013.94339014
5,2006,5,30,8,6924,5949.42675943
5,2006,5,30,9,7565,6389.9152455
5,2006,5,30,10,8527,6569.65530031
5,2006,5,30,11,9444,6855.06211381
5,2006,5,30,12,10415,7378.49552289
5,2006,5,30,13,11088,7894.19316905
5,2006,5,30,14,11709,8241.97853573
5,2006,5,30,15,11978,8753.53125478
5,2006,5,30,16,12879,9304.21373502
5,2006,5,30,17,13525,9610.8881561
5,2006,5,30,18,14985,10361.8927038
5,2006,5,30,19,14566,9809.79941526
5,2006,5,30,20,14310,9618.09187212
5,2006,5,30,21,13565,9310.20907206
5,2006,5,30,22,11406,7661.82695709
5,2006,5,30,23,9141,6157.57147292
6,2006,5,30,0,141216,132837.487677
6,2006,5,30,1,132774,128440.361265
6,2006,5,30,2,128325,125115.76858
6,2006,5,30,3,125328,124197.571786
6,2006,5,30,4,127691,127323.94203
6,2006,5,30,5,138127,137784.99236
6,2006,5,30,6,157494,153476.026584
6,2006,5,30,7,176614,164955.284286
6,2006,5,30,8,186829,171315.320883
6,2006,5,30,9,200394,183347.686329
6,2006,5,30,10,215984,190228.796788
6,2006,5,30,11,226533,195793.072055
6,2006,5,30,12,239320,202018.522527
6,2006,5,30,13,249361,208514.196829
6,2006,5,30,14,254243,217751.29492
6,2006,5,30,15,256517,214983.943375
6,2006,5,30,16,261421,221891.464322
6,2006,5,30,17,263130,221800.266122
6,2006,5,30,18,262411,220902.618326
6,2006,5,30,19,255454,210143.246825
6,2006,5,30,20,250989,205378.770242
6,2006,5,30,21,242982,197554.481208
6,2006,5,30,22,216538,175313.291745
6,2006,5,30,23,184744,156422.972614
7,2006,5,30,0,145855,138794.318159
7,2006,5,30,1,137466,134291.194521
7,2006,5,30,2,133181,130939.014948
7,2006,5,30,3,130185,129989.093648
7,2006,5,30,4,132585,133078.501136
7,2006,5,30,5,143250,143567.917119
7,2006,5,30,6,162586,159308.958856
7,2006,5,30,7,182844,169139.345266
7,2006,5,30,8,194118,178430.27943
7,2006,5,30,9,208063,190937.706177
7,2006,5,30,10,223847,198168.357771
7,2006,5,30,11,234240,203864.522993
7,2006,5,30,12,246988,210017.028036
7,2006,5,30,13,257097,216469.354447
7,2006,5,30,14,261695,225650.839381
7,2006,5,30,15,263858,222852.036349
7,2006,5,30,16,268178,229382.183519
7,2006,5,30,17,269325,228952.752826
7,2006,5,30,18,266974,226986.169039
7,2006,5,30,19,259919,216160.281317
7,2006,5,30,20,255377,211226.205157
7,2006,5,30,21,247541,203214.155666
7,2006,5,30,22,221338,181179.157932
7,2006,5,30,23,189476,162136.902658
8,2006,5,30,0,2558,2281.74021494
8,2006,5,30,1,2297,2119.94578599
8,2006,5,30,2,2195,2074.19762481
8,2006,5,30,3,2183,2057.64708287
8,2006,5,30,4,2276,2209.91514243
8,2006,5,30,5,2585,2558.84850408
8,2006,5,30,6,2892,2881.3017332
8,2006,5,30,7,3077,2885.3414901
8,2006,5,30,8,3137,2854.16636771
8,2006,5,30,9,3323,3114.58215066
8,2006,5,30,10,3690,3520.15318189
8,2006,5,30,11,4078,3878.57893204
8,2006,5,30,12,4474,4004.37025088
8,2006,5,30,13,4657,4449.48140168
8,2006,5,30,14,4897,4524.32431757
8,2006,5,30,15,5145,4719.99739372
8,2006,5,30,16,5460,4428.5341733
8,2006,5,30,17,5723,4350.96228352
8,2006,5,30,18,5777,3945.71813234
8,2006,5,30,19,5578,3975.9899403
8,2006,5,30,20,5457,4162.2088755
8,2006,5,30,21,5204,3940.61822005
8,2006,5,30,22,4362,3292.40097084
8,2006,5,30,23,3606,2695.17733113
9,2006,5,30,0,85029,77085.149502
9,2006,5,30,1,85260,77069.5387527
9,2006,5,30,2,84903,76733.2083536
9,2006,5,30,3,84714,77946.1955864
9,2006,5,30,4,84651,77899.2018131
9,2006,5,30,5,85071,73639.1001996
9,2006,5,30,6,84462,71936.3325811
9,2006,5,30,7,80367,72599.5913756
9,2006,5,30,8,80073,68565.4690873
9,2006,5,30,9,79443,76347.6596499
9,2006,5,30,10,78687,70848.2394265
9,2006,5,30,11,78099,72280.3837531
9,2006,5,30,12,46725,70527.435474
9,2006,5,30,13,24276,53504.2313861
9,2006,5,30,14,23604,32610.3867972
9,2006,5,30,15,23877,25974.7004381
9,2006,5,30,16,24213,21866.4818813
9,2006,5,30,17,24129,18642.4551411
9,2006,5,30,18,44961,27902.5771378
9,2006,5,30,19,73332,49506.1996983
9,2006,5,30,20,80409,62295.7608476
9,2006,5,30,21,83160,74938.2081035
9,2006,5,30,22,83937,76115.2123991
9,2006,5,30,23,84777,75609.6854164
10,2006,5,30,0,17748,24095.4621031
10,2006,5,30,1,16800,22906.051206
10,2006,5,30,2,16154,22640.2575295
10,2006,5,30,3,15891,22615.8169529
10,2006,5,30,4,16552,23624.9884746
10,2006,5,30,5,19367,26669.6803684
10,2006,5,30,6,21928,28525.8069675
10,2006,5,30,7,24522,26581.7320232
10,2006,5,30,8,24775,25554.8660772
10,2006,5,30,9,25489,23802.4336908
10,2006,5,30,10,27191,28572.7226243
10,2006,5,30,11,29275,28461.9815743
10,2006,5,30,12,32262,28712.417236
10,2006,5,30,13,41804,30090.7041621
10,2006,5,30,14,33848,31199.4092695
10,2006,5,30,15,30188,32627.1843864
10,2006,5,30,16,30917,33307.2453792
10,2006,5,30,17,27078,34186.4728154
10,2006,5,30,18,20363,33871.2692264
10,2006,5,30,19,32794,35006.5599302
10,2006,5,30,20,32780,34891.5480144
10,2006,5,30,21,31809,34826.2751534
10,2006,5,30,22,28016,31449.5503954
10,2006,5,30,23,24357,28313.3239149
11,2006,5,30,0,78810,72019.2210979
11,2006,5,30,1,72191,68313.6714846
11,2006,5,30,2,68118,65614.9826713
11,2006,5,30,3,66286,64640.806944
11,2006,5,30,4,67092,65830.4213419
11,2006,5,30,5,73152,73752.5982543
11,2006,5,30,6,88864,87111.7179001
11,2006,5,30,7,101616,95039.5427803
11,2006,5,30,8,105788,99862.0220838
11,2006,5,30,9,112395,105286.21276
11,2006,5,30,10,120420,108632.914445
11,2006,5,30,11,129318,115997.606181
11,2006,5,30,12,137590,123343.652215
11,2006,5,30,13,146748,128072.718422
11,2006,5,30,14,152248,133195.398937
11,2006,5,30,15,148155,135010.896063
11,2006,5,30,16,149817,134892.202267
11,2006,5,30,17,150925,134239.700957
11,2006,5,30,18,158182,133432.835693
11,2006,5,30,19,154311,124993.475107
11,2006,5,30,20,149004,114770.873702
11,2006,5,30,21,141200,109411.397983
11,2006,5,30,22,121984,94414.1063585
11,2006,5,30,23,102596,80944.6430489
12,2006,5,30,0,106093,83159.9981054
12,2006,5,30,1,95296,76258.7981904
12,2006,5,30,2,88018,72102.4355323
12,2006,5,30,3,84694,70203.1387374
12,2006,5,30,4,84629,71064.3088114
12,2006,5,30,5,91675,80854.6376306
12,2006,5,30,6,111351,96116.9038842
12,2006,5,30,7,122801,101477.354138
12,2006,5,30,8,127827,102612.473203
12,2006,5,30,9,139622,115172.916541
12,2006,5,30,10,154585,119743.375818
12,2006,5,30,11,171111,129876.129235
12,2006,5,30,12,186207,142416.603339
12,2006,5,30,13,198277,150117.499528
12,2006,5,30,14,205569,159150.313113
12,2006,5,30,15,213081,155372.386631
12,2006,5,30,16,215957,170888.849797
12,2006,5,30,17,219583,171125.346409
12,2006,5,30,18,215160,168453.645354
12,2006,5,30,19,204873,154847.802268
12,2006,5,30,20,194467,141896.059496
12,2006,5,30,21,182807,135120.170721
12,2006,5,30,22,154216,114582.962795
12,2006,5,30,23,124430,95869.8914017
13,2006,5,30,0,15247,12569.8399949
13,2006,5,30,1,13860,11735.4926854
13,2006,5,30,2,13227,11426.6803371
13,2006,5,30,3,12914,11410.6948928
13,2006,5,30,4,13041,11845.7897615
13,2006,5,30,5,14530,13194.6264386
13,2006,5,30,6,17760,16337.4938097
13,2006,5,30,7,19693,17198.7027637
13,2006,5,30,8,19399,16374.4823227
13,2006,5,30,9,19871,16360.0485596
13,2006,5,30,10,21227,16696.4277982
13,2006,5,30,11,22646,16543.8112611
13,2006,5,30,12,23648,16622.2867911
13,2006,5,30,13,21292,17077.9388447
13,2006,5,30,14,22049,18193.9822586
13,2006,5,30,15,23002,18787.9560651
13,2006,5,30,16,23473,19015.7252535
13,2006,5,30,17,23833,19281.9332946
13,2006,5,30,18,27705,18906.0720875
13,2006,5,30,19,26659,18201.681634
13,2006,5,30,20,23018,18397.1478582
13,2006,5,30,21,22627,18337.3966858
13,2006,5,30,22,22431,17691.0193849
13,2006,5,30,23,18459,14752.513524
14,2006,5,30,0,14497,11694.7555837
14,2006,5,30,1,12644,10946.7898654
14,2006,5,30,2,11658,10131.3649732
14,2006,5,30,3,11217,10071.3861121
14,2006,5,30,4,11383,10767.0007169
14,2006,5,30,5,13092,12330.0138697
14,2006,5,30,6,15827,14688.0720566
14,2006,5,30,7,16602,14906.194182
14,2006,5,30,8,16460,14612.1788833
14,2006,5,30,9,17651,15138.6517399
14,2006,5,30,10,19655,15873.5982491
14,2006,5,30,11,22669,17405.3239209
14,2006,5,30,12,25457,18407.5627957
14,2006,5,30,13,23945,19846.5873431
14,2006,5,30,14,24284,21440.1351727
14,2006,5,30,15,25828,22805.1285021
